,id,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place
78,1262066681465180160,Sun May 17 17:05:19 +0000 2020,Thoughts on #indoor #airquality in #Africa #cleanenergy has to be part of #COVID19 response and as we go forward #BuildBackBetter let us reduce #injustice of #AirPollution with #policies reducing #inequalities #cleancooking @CCACoalition @c40cities @UNEP https://t.co/9K7hzYAJyr,Thoughts part response go forward let us reduce reducing,0.0,0.0,5,2,False,"indoor, airquality, Africa, cleanenergy, COVID19, BuildBackBetter, injustice, AirPollution, policies, inequalities, cleancooking","CCACoalition, c40cities, UNEP","Nairobi, Kenya"
79,1278001667884093442,Tue Jun 30 16:25:16 +0000 2020,@Rehema1234 @sciencerely @OpenAQ @EPA @StateDept @AndriannahM Oh that stinks!!  With the rise in low cost sensors I hope there will be a way for researchers to get access.,Oh stinks With rise low cost sensors I hope way researchers get access,-0.3,0.4,2,0,,,"Rehema1234, sciencerely, OpenAQ, EPA, StateDept, AndriannahM",
80,1267072943697408001,Sun May 31 12:38:25 +0000 2020,"We’ve recently published one of the few registry based studies from Africa, utilising the relatively well developed EMR and death registry in Botswana. Even with 18 authors it took us well over six months to collate, clean, and check these data… 
https://t.co/OdWi7YjOAI
6/15",Weve recently published one registry based studies Africa utilising relatively well developed EMR death registry Botswana Even authors took us well six months collate clean check data,0.11666666666666667,0.3125,97,39,False,,,
81,1267327896512876544,Mon Jun 01 05:31:30 +0000 2020,"@JNJarvis76 In a workshop on #airquality looking of health data was told Botswana was in the process of digitizing had only gotten to 2011, that was last year..",In workshop looking health data told Botswana process digitizing gotten last year..,0.0,0.06666666666666667,2,0,,airquality,JNJarvis76,"Nairobi, Kenya"
82,1249102451463970816,Sat Apr 11 22:30:06 +0000 2020,Weekend Drive around Nairobi #mask #FreshAir @ Nairobi https://t.co/pWlTAAtQwL,Weekend Drive around Nairobi Nairobi,0.0,0.0,1,0,False,"mask, FreshAir",,"Nairobi, Kenya"
83,1258818186755166217,Fri May 08 17:56:58 +0000 2020,"#karuaforest #workout #enjoylife #sunshine #freshair #stayfit #stayyoung 🇰🇪🌲☘️
...
...
...
#monkey #workoutmotivation #workoutplan #workouttime #workouttime #stayyoung #stayfit #stayhappyandhealthy #healthyskin… https://t.co/ft1qaCCNTX",... ... ...,0.0,0.0,0,0,False,"karuaforest, workout, enjoylife, sunshine, freshair, stayfit, stayyoung, monkey, workoutmotivation, workoutplan, workouttime, workouttime, stayyoung, stayfit, stayhappyandhealthy, healthyskin",,"Nairobi, Kenya"
84,1248988162539618306,Sat Apr 11 14:55:57 +0000 2020,"#walkingonsunshine #forest #monkeys #butterfly #birds #flowerpower #freshair #workout nature 🇰🇪🦋🙏🏼🦥🦜
...
...
...
#outofafrica #kenya🇰🇪 #nairobi #lockdown #freshair #workout #talk #flowerpower #happiness #sunshine🌞… https://t.co/VQoHpJkmNG",nature ... ... ...,0.0,0.0,1,0,False,"walkingonsunshine, forest, monkeys, butterfly, birds, flowerpower, freshair, workout, outofafrica, kenya, nairobi, lockdown, freshair, workout, talk, flowerpower, happiness, sunshine",,"Nairobi, Kenya"
85,1275409744694587394,Tue Jun 23 12:45:53 +0000 2020,"Happening now! First virtual meeting of the @UNEP 2020 #emissions Gap Report w/ the Steering Committee, lead authors, @UNEPDTU and partners! Assessing#GHG #emissions in the pre-#COVID and current world to inform #ClimateChange talks! @nlenvironagency @andersen_inger @JoyceMsuya https://t.co/IORuUdpVLE",Happening First virtual meeting Gap Report w/ Steering Committee lead authors partners Assessing pre- current world inform talks,0.125,0.3666666666666667,25,1,False,"emissions, emissions, COVID, ClimateChange","UNEP, UNEPDTU, nlenvironagency, andersen_inger, JoyceMsuya",Runda Estate
86,1249072783067353088,Sat Apr 11 20:32:12 +0000 2020,"Hi @Sudhirntv, I liked your report on the effect of #lockdown on #airquality in K'la. It was really legit, we need to learn loads from it. It wo'd inform policy in that order @ntvuganda @nemaug @KCCAUG! #StayHomeSaveLifes indeed!",Hi I liked report effect K'la It really legit need learn loads It wo 'd inform policy order indeed,0.4,0.5,0,0,,"lockdown, airquality, StayHomeSaveLifes","Sudhirntv, ntvuganda, nemaug, KCCAUG","Wakiso, Uganda"
87,1257929982485151745,Wed May 06 07:07:33 +0000 2020,"Wearing of certain commonly seen partial face masks, covering the nose and mouth openings, can only block: pollen, dust, and large particulates, not Covid-19 aerosols. For Covid-19, you require the type known as N95. For frontline workers, the full PPEs. Plan for the vital N95. https://t.co/mjexY5lI2L",Wearing certain commonly seen partial face masks covering nose mouth openings block pollen dust large particulates Covid-19 aerosols For Covid-19 require type known N95 For frontline workers full PPEs Plan vital N95,0.07976190476190476,0.4583333333333333,2,0,False,,,"Kampala, Uganda"
